City_ID,City,Country
18890,Schiffdorf,Germany
18891,Shantipur,India
18892,Shinichi,Japan
18893,Shorewood,United States of America
18894,Singida,United Republic of Tanzania
18895,Sirur,India
18896,Sitamau,India
18897,Siverskiy,Russian Federation
18898,Slidell,United States of America
18899,Santo Anastacio,Brazil
18900,Santuario,Colombia
18901,Sao Jose De Mipibu,Brazil
18902,Rotherham,United Kingdom of Great Britain and Northern Ireland
18903,Rudbar,Iran (Islamic Republic of)
18904,Salsk,Russian Federation
18905,Secaucus,United States of America
18906,Olivehurst,United States of America
18907,Orumiyeh,Iran (Islamic Republic of)
18908,Ourinhos,Brazil
18909,Pahrump,United States of America
18910,Maribor,Slovenia
18911,Matao,Brazil
18912,Mayari,Cuba
18913,Melton,Australia
18914,Mentougou,China
18915,Merthyr Tydfil,United Kingdom of Great Britain and Northern Ireland
18916,Mfou,Cameroon
18917,Mijas,Spain
18918,Mingyue,China
18919,Mishima,Japan
18920,Mitake,Japan
18921,Mmabatho,South Africa
18922,Mohanur,India
18923,Mokama,India
18924,Mul,India
18925,Nabul,Tunisia
18926,Nagamangala,India
18927,Nagold,Germany
18928,Nairobi,Kenya
18929,Nanlong,China
18930,Narsipatnam,India
18931,Navegantes,Brazil
18932,Navoloki,Russian Federation
18933,Nazareth,Belgium
18934,Nigde,Turkey
18935,North Olmsted,United States of America
18936,Northampton,United Kingdom of Great Britain and Northern Ireland
18937,Ob,Russian Federation
18938,Ofunato,Japan
18939,Old Shinyanga,United Republic of Tanzania
18940,Reus,Spain
18941,Rey Bouba,Cameroon
18942,Riccione,Italy
18943,Ripanj,Serbia
18944,Piastow,Poland
18945,Pingdingshan,China
18946,Pitangui,Brazil
18947,Point Pleasant,United States of America
18948,Puchov,Slovakia
18949,Pumiao,China
18950,Qingan,China
18951,Rabkavi,India
18952,Onda,Spain
18953,Orillia,Canada
18954,Panchgani,India
18955,Papantla,Mexico
18956,Pasarkemis,Indonesia
18957,Pascani,Romania
18958,Pasil,Philippines
18959,Pervomayskiy,Russian Federation
18960,Pervouralsk,Russian Federation
18961,Peshkopi,Albania
18963,Puerto Montt,Chile
18964,Quarai,Brazil
18965,Rath,India
18966,Rawalpindi,Pakistan
18967,Rive De Gier,France
18968,River Grove,United States of America
18969,Rostov Na Donu,Russian Federation
18970,Rute,Spain
18971,Rybinsk,Russian Federation
18972,Sacavem,Portugal
18973,Safipur,India
18974,Saint Austell,United Kingdom of Great Britain and Northern Ireland
18975,Salzhemmendorf,Germany
18976,Schoneiche,Germany
18977,Sciacca,Italy
18978,Shahganj,India
18979,Mutengene,Cameroon
18980,Namioka,Japan
18981,Nandaime,Nicaragua
18982,Nauen,Germany
18984,Nelspruit,South Africa
18985,New Berlin,United States of America
18986,Non Sang,Thailand
18987,North Babylon,United States of America
18988,North Branford,United States of America
18989,Nosivka,Ukraine
18990,Novosibirsk,Russian Federation
18991,Nuevo Mexico,Mexico
18992,Numbrecht,Germany
18993,Nyanguge,United Republic of Tanzania
18994,Lakhisarai,India
18995,Laviana,Spain
18996,Lich,Germany
18997,Lillerod,Denmark
18998,Lokhvytsya,Ukraine
18999,Lom,Bulgaria
19000,Longyan,China
19001,Loum,Cameroon
19002,Lusambo,Democratic Republic of the Congo
19003,Madanpur,India
19004,Madhyamgram,India
19005,Madrid,Colombia
19006,Mananjary,Madagascar
19007,Mandsaur,India
19008,Manjakandriana,Madagascar
19009,Marau,Brazil
19010,Sweetwater,United States of America
19011,Szekszard,Hungary
19012,Szolnok,Hungary
19013,Tabou,Côte d'Ivoire
19014,Taksimo,Russian Federation
19015,Talbahat,India
19016,Tanuma,Japan
19017,Tarakeswar,India
19018,Taree,Australia
19019,Taunsa,Pakistan
19021,Thabazimbi,South Africa
19022,Tikapur,Nepal
19023,Timizart,Algeria
19024,Timra,Sweden
19025,Tirukkattuppalli,India
19026,Tiruvottiyur,India
19027,Tomino,Spain
19028,Maridi,South Sudan
19029,Massa,Italy
19030,Mastic,United States of America
19031,Memmingen,Germany
19032,Mezobereny,Hungary
19033,Miami Shores,United States of America
19034,Misasi,United Republic of Tanzania
19035,Mlalo,United Republic of Tanzania
19036,Mocoa,Colombia
19037,Mondragone,Italy
19038,Morbach,Germany
19039,Khatauli,India
19040,Kheri,India
19041,Kiraoli,India
19042,Kirkuk,Iraq
19043,Komagane,Japan
19044,Kosaya Gora,Russian Federation
19045,Kotlas,Russian Federation
19046,Kuah,Malaysia
19047,Kufstein,Austria
19048,Kutiyana,India
19049,Lafayette,United States of America
19050,San Miniato,Italy
19052,Santa Maria Da Boa Vista,Brazil
19053,Santiago Atitlan,Guatemala
19054,Sao Jose Da Laje,Brazil
19055,Shaoxing,China
19057,Sabadell,Spain
19058,Saint Leu La Foret,France
19059,Saint Pierre,France
19060,Salar,Uzbekistan
19061,Sungurlu,Turkey
19062,Tabatinga,Brazil
19063,Taixing,China
19064,Takayama,Japan
19065,Shirdi,India
19066,Shorapur,India
19067,Shrirangapattana,India
19068,Siddipet,India
19069,Simcoe,Canada
19070,Sishui,China
19071,Snyatyn,Ukraine
19073,Staroshcherbinovskaya,Russian Federation
19074,Steyr,Austria
19075,Sumare,Brazil
19076,Hamakita,Japan
19077,Hassan,India
19078,Hassleholm,Sweden
19079,Hastings,United States of America
19080,Hebi,China
19081,Dehri,India
19082,Diebougou,Burkina Faso
19083,Dinajpur,Bangladesh
19084,Doembang Nangbuat,Thailand
19085,Douchy Les Mines,France
19086,Drexel Heights,United States of America
19087,Druskininkai,Lithuania
19088,Dzhusaly,Kazakhstan
19089,Ejido,Venezuela (Bolivarian Republic of)
19090,Escarcega,Mexico
19091,Estancia Velha,Brazil
19092,Falconara Marittima,Italy
19093,Fernley,United States of America
19094,Florida Ridge,United States of America
19095,Fort Beaufort,South Africa
19096,Pine Hills,United States of America
19097,Planeta Rica,Colombia
19098,Polyarnyy,Russian Federation
19099,Pruszkow,Poland
19100,Puerto Suarez,Bolivia (Plurinational State of)
19101,Fuengirola,Spain
19102,Gainesville,United States of America
19103,Gazipur,Bangladesh
19104,Gerstetten,Germany
19105,Yuxia,China
19106,Yuzawa,Japan
19107,Yzeure,France
19108,Zalantun,China
19109,Zernograd,Russian Federation
19110,Ziway,Ethiopia
19111,Wellesley,United States of America
19113,Wieliczka,Poland
19114,Winfield,United States of America
19115,Witham,United Kingdom of Great Britain and Northern Ireland
19116,Woodburn,United States of America
19117,Wulfrath,Germany
19118,Yangzhou,China
19119,Agadir,Morocco
19120,Ahualulco,Mexico
19121,Aller,Spain
19122,Amambai,Brazil
19123,Amposta,Spain
19124,Anantapur,India
19125,Araras,Brazil
19126,Arcelia,Mexico
19127,Areia,Brazil
19128,Arusha,United Republic of Tanzania
19129,Asia,Philippines
19130,Asilah,Morocco
19131,Baft,Iran (Islamic Republic of)
19132,Hokota,Japan
19133,Hollabrunn,Austria
19134,Holzkirchen,Germany
19135,Horodok,Ukraine
19136,Huelva,Spain
19137,Hulyaypole,Ukraine
19138,Ibirataia,Brazil
19139,Idylwood,United States of America
19140,Ihosy,Madagascar
19141,Canoas,Brazil
19142,Castres,France
19143,Catacamas,Honduras
19144,Catamarca,Argentina
19145,Caucasia,Colombia
19146,Cesena,Italy
19147,Clayton,United States of America
19148,Cuautla,Mexico
19149,Cuddapah,India
19150,Cusco,Peru
19151,Vincennes,United States of America
19152,Vladivostok,Russian Federation
19153,Volosovo,Russian Federation
19154,Vychegodskiy,Russian Federation
19155,Wageningen,Netherlands
19156,Warnes,Bolivia (Plurinational State of)
19157,Waw,South Sudan
19158,Wehr,Germany
19159,Williams Lake,Canada
19160,Wittenberge,Germany
19161,Wolcott,United States of America
19163,Xinyang,China
19164,Xucheng,China
19165,Yandyrka,Russian Federation
19166,Yessentukskaya,Russian Federation
19167,Yuci,China
19168,Zhangdian,China
19169,Zhengjiatun,China
19170,Zipaquira,Colombia
19171,Taverny,France
19172,Teghra,India
19173,Teshie,Ghana
19174,Tipitapa,Nicaragua
19175,Tiszavasvari,Hungary
19176,Titisee Neustadt,Germany
19177,Tranas,Sweden
19178,Traunreut,Germany
19179,Truro,Canada
19180,Tuzla,Bosnia and Herzegovina
19181,Uetze,Germany
19182,Uhingen,Germany
19183,Union De Reyes,Cuba
19184,Uran,India
19185,Utrera,Spain
19186,Vancouver,United States of America
19187,Vanderbijlpark,South Africa
19188,Vianen,Netherlands
19189,Victorias,Philippines
19190,Sasolburg,South Africa
19191,Schaffhausen,Switzerland
19192,Shagonar,Russian Federation
19193,Shahabad,India
19194,Shepetivka,Ukraine
19195,Shibarghan,Afghanistan
19196,Siemianowice Slaskie,Poland
19197,Sanchez,Dominican Republic
19198,Sao Miguel Do Guama,Brazil
19199,Somersworth,United States of America
19200,Sommacampagna,Italy
19201,Starnberg,Germany
19202,Strakonice,Czechia
19203,Sumedang,Indonesia
19204,Chanhassen,United States of America
19205,Chaohu,China
19206,Charleston,United States of America
19207,Chaumont Gistoux,Belgium
19208,Chulym,Russian Federation
19209,Clichy Sous Bois,France
19210,Comiso,Italy
19211,Corralillo,Cuba
19212,Abu Road,India
19213,Alcala De Guadaira,Spain
19214,Aldeia De Paio Pires,Portugal
19215,Aliquippa,United States of America
19216,Almaty,Kazakhstan
19217,Darwin,Australia
19218,Darya Khan,Pakistan
19219,Dewsbury,United Kingdom of Great Britain and Northern Ireland
19220,Diphu,India
19221,Dodola,Ethiopia
19222,Prescot,United Kingdom of Great Britain and Northern Ireland
19223,Puente De Ixtla,Mexico
19224,Qiryat Motzkin,Israel
19225,Pirae,France
19226,Porto Ferreira,Brazil
19227,Portomaggiore,Italy
19228,Ronneby,Sweden
19229,Rubiataba,Brazil
19230,Saint Peters,United States of America
19231,Saint Maur Des Fosses,France
19232,Sampues,Colombia
19233,San Nicola,Italy
19234,San Vito Dei Normanni,Italy
19235,Sao Goncalo Dos Campos,Brazil
19236,Razole,India
19237,Ridgefield,United States of America
19238,Ronne,Denmark
19239,Olsberg,Germany
19240,Osasco,Brazil
19241,Oulu,Finland
19242,Palmeiras De Goias,Brazil
19243,Paterson,United States of America
19244,Pennsauken,United States of America
19245,Shrirampur,India
19246,Shuangyashan,China
19247,Skoghall,Sweden
19248,Narva,Russian Federation
19249,Narwana,India
19251,Nevinnomyssk,Russian Federation
19252,Nikolskoye,Russian Federation
19253,North Richland Hills,United States of America
19254,Novosergiyevka,Russian Federation
19255,Oakley,United States of America
19256,Oberhaching,Germany
19257,Olavarria,Argentina
19258,Kanor,India
19259,Kanpur,India
19260,Kashmor,Pakistan
19261,Katowice,Poland
19262,Dos Hermanas,Spain
19263,Droitwich,United Kingdom of Great Britain and Northern Ireland
19264,Dugulubgey,Russian Federation
19265,Dunmore,United States of America
19266,Elmhurst,United States of America
19267,Emmaus,United States of America
19268,Fort Stewart,United States of America
19269,Gallatin,United States of America
19270,Gannan,China
19271,Gannavaram,India
19272,Garching,Germany
19273,Gescher,Germany
19274,Englewood,United States of America
19275,Erie,United States of America
19276,Erzincan,Turkey
19277,Etawah,India
19278,Figueira Da Foz,Portugal
19279,Flinders,Australia
19280,Fondi,Italy
19281,Goianapolis,Brazil
19282,Gonen,Turkey
19283,Guisa,Cuba
19284,Hailar,China
19285,Hanumangarh,India
19286,Heide,Germany
19287,Hof,Germany
19288,Holic,Slovakia
19289,Ibadan,Nigeria
19290,Igualada,Spain
19291,Ikoma,Japan
19292,Ikongo,Madagascar
19293,Jatai,Brazil
19294,Kabale,Uganda
19295,Kambia,Sierra Leone
19296,Dania Beach,United States of America
19297,Drexel Hill,United States of America
19298,Dubrovnik,Croatia
19299,Dullewala,Pakistan
19300,Dunstable,United Kingdom of Great Britain and Northern Ireland
19301,East Millcreek,United States of America
19302,East Norriton,United States of America
19303,East Palo Alto,United States of America
19304,East Wenatchee Bench,United States of America
19305,Elmadag,Turkey
19306,Taxco,Mexico
19307,Tepeji,Mexico
19308,Tiruvalla,India
19310,Toronto,Canada
19311,Trani,Italy
19313,Troutdale,United States of America
19314,Tupelo,United States of America
19315,Turek,Poland
19316,Uklana Mandi,India
19317,Unye,Turkey
19318,Vallenar,Chile
19319,Vedasandur,India
19320,Veles,Republic of North Macedonia
19321,Soltau,Germany
19322,South Hadley,United States of America
19323,Staphorst,Netherlands
19324,Stepnogorsk,Kazakhstan
19325,Streator,United States of America
19326,Sulzbach,Germany
19327,Sundargarh,India
19328,Sunzha,Russian Federation
19329,Surcin,Serbia
19330,Suwannaphum,Thailand
19332,Szydlowiec,Poland
19333,Taganrog,Russian Federation
19334,Tariba,Venezuela (Bolivarian Republic of)
19335,Taufkirchen,Germany
19336,University Park,United States of America
19337,Valle Hermoso,Mexico
19338,Vevey,Switzerland
19339,Ndouci,Côte d'Ivoire
19340,Netrakona,Bangladesh
19341,Murliganj,India
19342,Nachingwea,United Republic of Tanzania
19343,Nanpiao,China
19344,Nowa Ruda,Poland
19345,Mineral Del Monte,Mexico
19346,Misterbianco,Italy
19347,Monte Siao,Brazil
19348,Montgomery,United States of America
19349,Metro,Indonesia
19350,Gliwice,Poland
19351,Grenaa,Denmark
19352,Grottaglie,Italy
19353,Gulkevichi,Russian Federation
19354,Gvardeysk,Russian Federation
19355,Hartselle,United States of America
19356,Hashimoto,Japan
19357,Hengelo,Netherlands
19358,Hilvarenbeek,Netherlands
19359,Hisor,Tajikistan
19360,Hosbach,Germany
19361,Hulan Ergi,China
19362,Iksal,Israel
19363,Ispica,Italy
19364,Itauna,Brazil
19365,Izmayil,Ukraine
19366,Jau,Brazil
19367,Joinville Le Pont,France
19368,Joyabaj,Guatemala
19369,Juru,Malaysia
19370,Keene,United States of America
19371,Kertosono,Indonesia
19372,Keskin,Turkey
19373,Lingolsheim,France
19374,Linnich,Germany
19376,Lunenburg,United States of America
19377,Mae Chan,Thailand
19378,Maharagama,Sri Lanka
19379,Maidenhead,United Kingdom of Great Britain and Northern Ireland
19380,Makuyuni,United Republic of Tanzania
19381,Marijampole,Lithuania
19382,Marktheidenfeld,Germany
19383,Mbuji Mayi,Democratic Republic of the Congo
19384,Melfi,Italy
19385,Melvindale,United States of America
19386,Langenthal,Switzerland
19387,Lanxi,China
19388,Lavello,Italy
19389,Lena,Spain
19390,Lere,Nigeria
19391,Les Abymes,France
19392,Liberty,United States of America
19393,Kirkwood,South Africa
19394,Kolobrzeg,Poland
19395,Kondagaon,India
19396,Kragujevac,Serbia
19397,Kreuzau,Germany
19398,Krishnanagar,India
19399,Krupka,Czechia
19400,Kudchi,India
19401,Kushalgarh,India
19403,Lagoa Da Prata,Brazil
19404,North Platte,United States of America
19405,Nyaunglebin,Myanmar
19406,Murgab,Turkmenistan
19407,Namalenga,United Republic of Tanzania
19408,Nandgaon,India
19409,Navapur,India
19410,Newburyport,United States of America
19411,Newry,United Kingdom of Great Britain and Northern Ireland
19412,Niagara Falls,United States of America
19413,Mhango,United Republic of Tanzania
19414,Mopti,Mali
19415,Saarwellingen,Germany
19416,Saint Laurent Du Var,France
19417,Machhiwara,India
19418,Maddaloni,Italy
19419,Mala,Peru
19420,Malabo,Equatorial Guinea
19421,Malpe,India
19422,Mankachar,India
19423,Conchal,Brazil
19424,Corona,United States of America
19426,Cranbourne,Australia
19427,Cunha,Brazil
19428,Currais Novos,Brazil
19429,Ploufragan,France
19430,Porong,Indonesia
19431,Prattville,United States of America
19432,Primorsko Akhtarsk,Russian Federation
19433,Qarqin,Afghanistan
19434,Rafaela,Argentina
19435,San Severino Marche,Italy
19436,Santiago Del Estero,Argentina
19437,Santo Antonio Da Charneca,Portugal
19438,Saposoa,Peru
19439,Chelyabinsk,Russian Federation
19440,Chhagalnaiya,Bangladesh
19441,Christiansburg,United States of America
19442,Copiapo,Chile
19443,Cramlington,United Kingdom of Great Britain and Northern Ireland
19444,Cunduacan,Mexico
19445,Curti,India
19446,Afmadu,Somalia
19447,Agdam,Azerbaijan
19448,Agra,India
19449,Aguada De Pasajeros,Cuba
19450,Ahmadpur,India
19451,Algonquin,United States of America
19452,Alta Gracia,Argentina
19453,Anjo,Japan
19454,Ankara,Turkey
19455,Ankola,India
19456,Aracruz,Brazil
19457,Areado,Brazil
19458,Badin,Pakistan
19459,Badlapur,India
19460,Eschweiler,Germany
19461,Ettlingen,Germany
19462,Eunice,United States of America
19463,Ezhou,China
19464,Damme,Germany
19465,Foso,Ghana
19466,Gadag,India
19467,Gangarampur,India
19468,Gateshead,United Kingdom of Great Britain and Northern Ireland
19469,Geneva,Switzerland
19470,Ducos,France
19471,Duliagaon,India
19472,East London,South Africa
19473,Ebolowa,Cameroon
19474,Elfers,United States of America
19475,Emden,Germany
19476,Bethal,South Africa
19477,Bhakkar,Pakistan
19478,Bintulu,Malaysia
19479,Bludenz,Austria
19480,Blue Island,United States of America
19481,Bornem,Belgium
19482,Bourne,United States of America
19483,Brahmapuri,India
19484,Braunfels,Germany
19485,Aspe,Spain
19486,Aubagne,France
19487,Ayorou,Niger
19488,Bad Berleburg,Germany
19489,Badah,Pakistan
19490,Badgam,India
19491,Bakau,Gambia
19492,Bang Khla,Thailand
19493,Barreirinha,Brazil
19494,Budapest,Hungary
19495,Budhgaon,India
19496,Bujanovac,Serbia
19497,Cabaiguan,Cuba
19498,Cacapava,Brazil
19499,Cahul,Republic of Moldova
19500,Calimete,Cuba
19501,Camboriu,Brazil
19502,Chandannagar,India
19503,Kembe,Central African Republic
19504,Khania,Greece
19505,Ensley,United States of America
19506,Farafangana,Madagascar
19507,Fereydunshahr,Iran (Islamic Republic of)
19508,Feucht,Germany
19509,Fidenza,Italy
19510,Firozpur,India
19511,Fraga,Spain
19512,Frankenberg,Germany
19513,Gao,Mali
19514,Garh Maharaja,Pakistan
19515,Gawler,Australia
19516,Marsella,Colombia
19517,Mason,United States of America
19518,Maynooth,Ireland
19519,Melito Di Porto Salvo,Italy
19520,Merta,India
19521,Mesquite,United States of America
19522,Miedzyrzec Podlaski,Poland
19523,Moss Point,United States of America
19524,Mulbagal,India
19525,Nacala,Mozambique
19526,Nakhodka,Russian Federation
19527,Nandikotkur,India
19528,West Chicago,United States of America
19529,West Memphis,United States of America
19530,Willebroek,Belgium
19531,Wolnzach,Germany
19532,Wufeng,China
19533,Wurzburg,Germany
19534,Wyszkow,Poland
19535,Villacarrillo,Spain
19536,Villach,Austria
19537,Vorotynsk,Russian Federation
19538,Vranov,Slovakia
19539,Waco,United States of America
19540,Warburg,Germany
19541,Haldaur,India
19542,Hendek,Turkey
19543,Gland,Switzerland
19544,Golitsyno,Russian Federation
19545,Hoenheim,France
19546,Hole Narsipur,India
19547,Hong Gai,Viet Nam
19548,Huaiyin,China
19549,Huilango,Mexico
19550,Huntersville,United States of America
19551,Iglas,India
19552,Yazman,Pakistan
19553,Ylivieska,Finland
19554,Yumbe,Uganda
19555,Zele,Belgium
19556,Zerbst,Germany
19557,Zlatoust,Russian Federation
19558,Ungaran,Indonesia
19559,Usingen,Germany
19560,Varzea Paulista,Brazil
19561,Vice,Peru
19562,Whittlesea,South Africa
19563,Wickford,United Kingdom of Great Britain and Northern Ireland
19564,Wildwood,United States of America
19565,Willingboro,United States of America
19566,Xaxim,Brazil
19567,Vlagtwedde,Netherlands
19568,Vorgashor,Russian Federation
19569,Wakiso,Uganda
19570,Waynesboro,United States of America
19571,Frascati,Italy
19572,Gali,Georgia
19573,Ganganagar,India
19574,Geeste,Germany
19575,Le Vesinet,France
19576,Linda A Velha,Portugal
19577,Livermore,United States of America
19578,Loanda,Brazil
19579,Loei,Thailand
19580,Khewra,Pakistan
19581,Khilok,Russian Federation
19582,Komatipoort,South Africa
19583,Kondapalle,India
19584,Jetis,Indonesia
19585,Joplin,United States of America
19586,Jovellanos,Cuba
19587,Julich,Germany
19588,Kabin Buri,Thailand
19589,Kaimur,India
19590,Damilag,Philippines
19591,Darien,United States of America
19592,Dhekiajuli,India
19593,Dingzhou,China
19594,Dolna Banjica,Republic of North Macedonia
19595,Dolton,United States of America
19596,Domazlice,Czechia
19597,Kanata,Canada
19599,Keetmanshoop,Namibia
19600,Kennebunk,United States of America
19601,Khamgaon,India
19602,Dongkan,China
19603,Doorn,Netherlands
19604,Dubendorf,Switzerland
19605,Dupnica,Bulgaria
19606,Eaubonne,France
19607,Edinet,Republic of Moldova
19608,El Faiyum,Egypt
19609,Ennigerloh,Germany
19610,Eskil,Turkey
19611,Esquipulas,Guatemala
19612,Farmington Hills,United States of America
19613,Koungheul,Senegal
19614,Kovvur,India
19615,Kpalime,Togo
19616,Krasnouralsk,Russian Federation
19617,Kyritz,Germany
19618,La Chorrera,Panama
19619,La Spezia,Italy
19620,Mariel,Cuba
19621,Markham,United States of America
19622,Maryanskaya,Russian Federation
19623,Merke,Kazakhstan
19624,Prospect Heights,United States of America
19625,Sanda,Japan
19626,Santa Barbara,Brazil
19627,Santa Cruz De Tenerife,Spain
19628,Santa Lucia Cotzumalguapa,Guatemala
19629,Santana De Parnaiba,Brazil
19630,Santo Antonio Do Sudoeste,Brazil
19631,Sao Jose Do Rio Pardo,Brazil
19632,Seelze,Germany
19633,Miguel Pereira,Brazil
19634,Miki,Japan
19635,Montilla,Spain
19636,Moradabad,India
19637,Moramanga,Madagascar
19638,Shillong,India
19639,Sillamae,Estonia
19640,Soata,Colombia
19641,Southbridge,United States of America
19642,Soweto,South Africa
19643,Spiez,Switzerland
19644,Sredneuralsk,Russian Federation
19645,Straubing,Germany
19646,Sulechow,Poland
19647,Suluktu,Kyrgyzstan
19648,Rostock,Germany
19649,Salo,Finland
19650,Nerang,Australia
19651,Ngawi,Indonesia
19652,Nkawkaw,Ghana
19653,Morro Da Fumaca,Brazil
19654,Mundra,India
19655,My Tho,Viet Nam
19656,Nanae,Japan
19657,Nyanza,Rwanda
19658,Oakland,United States of America
19659,Otake,Japan
19660,Ratangarh,India
19661,Rellingen,Germany
19662,Renkum,Netherlands
19663,Rojhan,Pakistan
19664,Telgte,Germany
19665,Temixco,Mexico
19666,Termoli,Italy
19667,Syktyvkar,Russian Federation
19668,Tachia,China
19669,Taki,India
19670,Toyota,Japan
19671,Tullahoma,United States of America
19672,Tustin Foothills,United States of America
19673,Uddevalla,Sweden
19674,Tiszafoldvar,Hungary
19675,Toamasina,Madagascar
19676,Erlangen,Germany
19677,Escuinapa,Mexico
19678,Estancia,Philippines
19679,Evanston,United States of America
19680,Felanitx,Spain
19681,Forbach,France
19682,Focsani,Romania
19684,Hirschaid,Germany
19685,Holiday,United States of America
19686,Hovd,Mongolia
19687,Hoxter,Germany
19688,Igarassu,Brazil
19689,Igdir,Turkey
19690,Adilabad,India
19691,Albert,France
19692,Allahabad,India
19693,Angarsk,Russian Federation
19694,Angra,Portugal
19695,Antakya,Turkey
19696,Apatzingan,Mexico
19697,Araguatins,Brazil
19698,Ariano Irpino,Italy
19699,Armidale,Australia
19700,Atkarsk,Russian Federation
19701,Atlautla,Mexico
19702,Aubenas,France
19703,Azangaro,Peru
19704,Baependi,Brazil
19705,Bafq,Iran (Islamic Republic of)
19706,Bagru,India
19707,Balotra,India
19708,Bandarban,Bangladesh
19709,Bangangte,Cameroon
19710,Barakpur,India
19711,Baranchinskiy,Russian Federation
19712,Barrafranca,Italy
19713,Bayaguana,Dominican Republic
19714,Benavente,Spain
19715,Bezerros,Brazil
19716,Bielsk Podlaski,Poland
19717,Biratnagar,Nepal
19718,Boom,Belgium
19719,Boxmeer,Netherlands
19720,Boynton Beach,United States of America
19721,Broomall,United States of America
19722,Bukoba,United Republic of Tanzania
19723,Bukowno,Poland
19724,Bytow,Poland
19725,Carmiano,Italy
19726,Castleford,United Kingdom of Great Britain and Northern Ireland
19727,Central Islip,United States of America
19728,Chamalieres,France
19729,Villaviciosa De Odon,Spain
19730,Villeneuve Les Avignon,France
19731,Volgorechensk,Russian Federation
19732,Welby,United States of America
19733,West Chester,United States of America
19734,Witzenhausen,Germany
19735,Yavatmal,India
19736,Yonezawa,Japan
19737,Young,Uruguay
19738,Zabol,Iran (Islamic Republic of)
19739,Zabrze,Poland
19740,Zalau,Romania
19741,Zimapan,Mexico
19743,Tha Bo,Thailand
19744,Timon,Brazil
19745,Tokoname,Japan
19746,Toro,Colombia
19747,Torre Pacheco,Spain
19748,Tosagua,Ecuador
19749,Toyonaka,Japan
19750,Tunxi,China
19751,Twin Falls,United States of America
19752,Uetersen,Germany
19753,Ulcinj,Montenegro
19754,University City,United States of America
19755,Ushuaia,Argentina
19756,Uttamapalaiyam,India
19757,Vestavia Hills,United States of America
19758,Vicente Guerrero,Mexico
19759,Vidalia,United States of America
19760,Adur,India
19761,Agua Preta,Brazil
19762,Akodia,India
19763,Altavilla Vicentina,Italy
19764,Alvin,United States of America
19765,Amarousion,Greece
19766,Amersham,United Kingdom of Great Britain and Northern Ireland
19767,Amparafaravola,Madagascar
19768,Anenecuilco,Mexico
19769,Anlu,China
19770,Apolda,Germany
19771,Arcozelo,Portugal
19772,Arkalgud,India
19773,Ashqelon,Israel
19774,Ayamonte,Spain
19775,Chhibramau,India
19776,Chivolo,Colombia
19777,Ciudad Dario,Nicaragua
19778,Crema,Italy
19779,Tabora,United Republic of Tanzania
19780,Talin,China
19781,Talladega,United States of America
19782,Tangancicuaro,Mexico
19783,Taonan,China
19784,Friedland,Germany
19785,Hakkari,Turkey
19786,Hamadan,Iran (Islamic Republic of)
19787,Muborak,Uzbekistan
19788,Mungeli,India
19789,Murrieta,United States of America
19790,Muscat,Oman
19791,Nagareyama,Japan
19792,Neuenrade,Germany
19793,Ngudu,United Republic of Tanzania
19794,Nizhyn,Ukraine
19795,Nola,Central African Republic
19796,North Lauderdale,United States of America
19797,North Little Rock,United States of America
19798,Northborough,United States of America
19799,Oftringen,Switzerland
19800,Langsa,Indonesia
19801,Lapao,Brazil
19802,Lgov,Russian Federation
19803,Lienz,Austria
19804,Linhai,China
19805,Ludwigsburg,Germany
19806,Luque,Paraguay
19807,Madukkarai,India
19808,Tacarigua,Venezuela (Bolivarian Republic of)
19809,Tacuarembo,Uruguay
19810,Talwandi Bhai,India
19811,Tapejara,Brazil
19812,Tartus,Syrian Arab Republic
19813,Tecpan Guatemala,Guatemala
19814,Tequixquiac,Mexico
19815,Thamaga,Botswana
19816,Thaton,Myanmar
19817,Tinde,United Republic of Tanzania
19818,Tiruvidaimarudur,India
19819,Tocache,Peru
19820,Toliary,Madagascar
19821,Tonami,Japan
19822,Mariakani,Kenya
19823,Mariestad,Sweden
19824,Maudaha,India
19825,Mbala,Zambia
19826,Mednogorsk,Russian Federation
19827,Medvedovskaya,Russian Federation
19828,Melissia,Greece
19829,Mendota Heights,United States of America
19831,Montbeliard,France
19832,Montescaglioso,Italy
19833,Tshikapa,Democratic Republic of the Congo
19834,Turi,Italy
19835,Tuscaloosa,United States of America
19836,Twentynine Palms,United States of America
19837,Uberherrn,Germany
19838,Ullal,India
19839,Uray,Russian Federation
19840,Vauvert,France
19841,Veurne,Belgium
19842,Chaykovskiy,Russian Federation
19843,Chernyakhiv,Ukraine
19844,Chidambaram,India
19845,Chiquimulilla,Guatemala
19846,Chocope,Peru
19847,Clearwater,United States of America
19848,Puruandiro,Mexico
19849,Rancho Cucamonga,United States of America
19850,Rawicz,Poland
19851,Ruian,China
19852,Saint Jean De Luz,France
19853,Sankt Veit,Austria
19854,Santa Cruz De La Palma,Spain
19855,Sao Paulo,Brazil
19856,Asheboro,United States of America
19857,Bad Lippspringe,Germany
19858,Bellmore,United States of America
19859,Benevides,Brazil
19860,Bhadohi,India
19861,Bissendorf,Germany
19862,Bletchley,United Kingdom of Great Britain and Northern Ireland
19863,Brecksville,United States of America
19864,Bulanash,Russian Federation
19865,Bulaon,Philippines
19866,Calabar,Nigeria
19867,Campo Bom,Brazil
19868,Cariacica,Brazil
19869,Castelnau Le Lez,France
19870,Cehegin,Spain
19871,Soeng Sang,Thailand
